"Cam_ID","Position","Date","#","Pot_ID","Xmin","Xmax","Ymin","Ymax"
"Cam_2_2","2_2_P4","23/08/2020",4,"2PS",0.64,0.76,0.24,0.4
"Cam_2_2","2_2_P4","23/08/2020",5,"1AB",0.78,0.9,0.24,0.4
"Cam_2_2","2_2_P4","23/08/2020",6,"11AB",0.22,0.34,0.42,0.58
"Cam_2_2","2_2_P4","23/08/2020",7,"1AS",0.36,0.48,0.42,0.58
"Cam_2_2","2_2_P4","23/08/2020",8,"10PL",0.5,0.62,0.42,0.58
"Cam_2_2","2_2_P4","23/08/2020",9,"8AB",0.64,0.76,0.42,0.58
"Cam_2_2","2_2_P4","23/08/2020",10,"5AE",0.78,0.9,0.42,0.58
"Cam_2_2","2_2_P4","23/08/2020",11,"11RC",0.22,0.34,0.6,0.76
"Cam_2_2","2_2_P4","23/08/2020",12,"11PL",0.36,0.48,0.62,0.78
"Cam_2_2","2_2_P4","23/08/2020",13,"5PS",0.5,0.62,0.62,0.78
"Cam_2_2","2_2_P4","23/08/2020",14,"2MS",0.64,0.78,0.62,0.78
"Cam_2_2","2_2_P4","23/08/2020",15,"2RC",0.78,0.9,0.62,0.78
"Cam_2_2","2_2_P4","23/08/2020",16,"BARE",0.22,0.34,0.84,0.99
"Cam_2_2","2_2_P4","23/08/2020",17,"7AS",0.36,0.48,0.84,0.99
"Cam_2_2","2_2_P4","23/08/2020",18,"1PL",0.5,0.62,0.84,0.99
"Cam_2_2","2_2_P4","23/08/2020",19,"11PS",0.64,0.76,0.84,0.99
"Cam_2_2","2_2_P4","23/08/2020",20,"9AS",0.78,0.9,0.8,0.96
"Cam_2_2","2_2_P5","24/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","24/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","24/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","24/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","24/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","24/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","24/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","24/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","24/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","24/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","24/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","24/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","24/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","24/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","24/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","25/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","25/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","25/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","25/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","25/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","25/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","25/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","25/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","25/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","25/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","25/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","25/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","25/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","25/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","25/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","26/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","26/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","26/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","26/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","26/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","26/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","26/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","26/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","26/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","26/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","26/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","26/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","26/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","26/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","26/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","27/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","27/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","27/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","27/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","27/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","27/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","27/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","27/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","27/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","27/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","27/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","27/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","27/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","27/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","27/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","28/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","28/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","28/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","28/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","28/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","28/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","28/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","28/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","28/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","28/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","28/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","28/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","28/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","28/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","28/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","29/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","29/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","29/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","29/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","29/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","29/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","29/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","29/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","29/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","29/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","29/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","29/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","29/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","29/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","29/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","30/08/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","30/08/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","30/08/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","30/08/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","30/08/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","30/08/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","30/08/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","30/08/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","30/08/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","30/08/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","30/08/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","30/08/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","30/08/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","30/08/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","30/08/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","01/09/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","01/09/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","01/09/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","01/09/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","01/09/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","01/09/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","01/09/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","01/09/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","01/09/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","01/09/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","01/09/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","01/09/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","01/09/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","01/09/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","01/09/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P5","02/09/2020",1,"2AE",0.2,0.32,0.42,0.56
"Cam_2_2","2_2_P5","02/09/2020",2,"7AE",0.34,0.46,0.4,0.56
"Cam_2_2","2_2_P5","02/09/2020",3,"6MS",0.48,0.6,0.4,0.56
"Cam_2_2","2_2_P5","02/09/2020",4,"2PS",0.62,0.74,0.4,0.56
"Cam_2_2","2_2_P5","02/09/2020",5,"1AB",0.76,0.88,0.4,0.56
"Cam_2_2","2_2_P5","02/09/2020",6,"11AB",0.18,0.3,0.6,0.76
"Cam_2_2","2_2_P5","02/09/2020",7,"1AS",0.32,0.44,0.6,0.76
"Cam_2_2","2_2_P5","02/09/2020",8,"10PL",0.46,0.58,0.6,0.76
"Cam_2_2","2_2_P5","02/09/2020",9,"8AB",0.6,0.72,0.6,0.76
"Cam_2_2","2_2_P5","02/09/2020",10,"5AE",0.76,0.88,0.6,0.76
"Cam_2_2","2_2_P5","02/09/2020",11,"11RC",0.18,0.3,0.76,0.92
"Cam_2_2","2_2_P5","02/09/2020",12,"11PL",0.32,0.44,0.78,0.94
"Cam_2_2","2_2_P5","02/09/2020",13,"5PS",0.46,0.58,0.78,0.94
"Cam_2_2","2_2_P5","02/09/2020",14,"2MS",0.6,0.72,0.78,0.94
"Cam_2_2","2_2_P5","02/09/2020",15,"2RC",0.74,0.86,0.78,0.94
"Cam_2_2","2_2_P6","03/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","03/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","03/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","03/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","03/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","03/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","03/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","03/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","03/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","03/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","03/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","03/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","03/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","03/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","03/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","03/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","03/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","03/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","03/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","03/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","04/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","04/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","04/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","04/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","04/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","04/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","04/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","04/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","04/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","04/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","04/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","04/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","04/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","04/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","04/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","04/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","04/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","04/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","04/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","04/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","05/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","05/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","05/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","05/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","05/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","05/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","05/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","05/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","05/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","05/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","05/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","05/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","05/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","05/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","05/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","05/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","05/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","05/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","05/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","05/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","06/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","06/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","06/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","06/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","06/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","06/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","06/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","06/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","06/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","06/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","06/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","06/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","06/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","06/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","06/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","06/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","06/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","06/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","06/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","06/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","07/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","07/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","07/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","07/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","07/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","07/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","07/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","07/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","07/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","07/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","07/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","07/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","07/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","07/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","07/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","07/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","07/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","07/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","07/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","07/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","08/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","08/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","08/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","08/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","08/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","08/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","08/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","08/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","08/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","08/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","08/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","08/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","08/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","08/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","08/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","08/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","08/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","08/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","08/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","08/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","09/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","09/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","09/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","09/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","09/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","09/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","09/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","09/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","09/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","09/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","09/09/2020",11,"11RC",0.18,0.3,0.72,0.88
"Cam_2_2","2_2_P6","09/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","09/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","09/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","09/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","09/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","09/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","09/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","09/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","09/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_2","2_2_P6","10/09/2020",1,"2AE",0.18,0.3,0.38,0.52
"Cam_2_2","2_2_P6","10/09/2020",2,"7AE",0.32,0.44,0.38,0.52
"Cam_2_2","2_2_P6","10/09/2020",3,"6MS",0.46,0.58,0.38,0.52
"Cam_2_2","2_2_P6","10/09/2020",4,"2PS",0.6,0.72,0.38,0.52
"Cam_2_2","2_2_P6","10/09/2020",5,"1AB",0.74,0.86,0.38,0.52
"Cam_2_2","2_2_P6","10/09/2020",6,"11AB",0.18,0.3,0.54,0.7
"Cam_2_2","2_2_P6","10/09/2020",7,"1AS",0.32,0.44,0.54,0.7
"Cam_2_2","2_2_P6","10/09/2020",8,"10PL",0.46,0.58,0.54,0.7
"Cam_2_2","2_2_P6","10/09/2020",9,"8AB",0.6,0.72,0.54,0.7
"Cam_2_2","2_2_P6","10/09/2020",10,"5AE",0.74,0.86,0.54,0.7
"Cam_2_2","2_2_P6","10/09/2020",11,"11RC",0.18,0.3,0.72,0.88
